churned,tx_count_obs_avg_per_year,tx_count_label,tx_count_1997,avg_balance_label,avg_balance_obs,balance_ratio
0,32.4,61.0,70.0,22062.02131147541,24804.411428571428,0.8894394198792743
0,28.2,69.0,68.0,56686.50724637681,58382.205882352944,0.9709552146865918
0,33.0,58.0,70.0,37180.450000000004,49733.32,0.747596380052649
0,30.4,78.0,78.0,43993.489743589744,42492.47435897436,1.0353242640552038
0,41.2,93.0,101.0,21117.166666666668,20017.429702970298,1.0549389696886602
0,27.2,65.0,69.0,19564.69846153846,18253.333333333332,1.0718425015452042
0,27.0,63.0,63.0,23464.150793650795,30689.036507936507,0.7645776297858917
0,25.0,61.0,59.0,14055.134426229508,12632.072881355933,1.1126546338229188
0,25.8,65.0,64.0,19978.852307692305,18651.053125,1.0711916465946105
1,42.4,104.0,107.0,24959.445192307692,37074.08691588785,0.6732315552082144
0,24.6,61.0,65.0,15604.681967213115,18148.69230769231,0.8598240414599504
0,28.2,57.0,73.0,24338.722807017544,21257.35205479452,1.1449555308808104
0,8.2,21.0,22.0,22348.061904761904,14967.545454545454,1.493101321965592
0,45.0,109.0,108.0,77611.7137614679,71194.63796296297,1.090134257046763
0,37.8,90.0,94.0,23651.42111111111,17051.753191489363,1.3870374996346817
0,33.6,85.0,82.0,42774.17058823529,41544.19390243902,1.029606464111079
0,28.0,70.0,73.0,53006.53857142857,42531.68767123288,1.2462834529672462
1,28.8,74.0,72.0,35567.22027027027,53392.71805555556,0.6661436533959985
0,34.2,116.0,107.0,50500.46293103448,40013.272897196264,1.262092782581978
0,24.4,58.0,63.0,40586.51379310345,30184.25873015873,1.3446251622721237
0,37.8,94.0,101.0,55274.020212765965,56305.000990099004,0.9816893569096228
0,23.6,57.0,61.0,21234.77894736842,17942.30163934426,1.183503620338449
0,28.8,70.0,75.0,46342.26857142857,52654.61066666667,0.8801179608904759
1,27.4,61.0,66.0,23947.881967213114,33992.85303030303,0.7044975585269264
0,23.8,67.0,63.0,29564.42985074627,32263.62222222222,0.9163394502674028
0,42.2,85.0,109.0,55330.48470588236,66264.86422018349,0.8349897846622215
0,34.2,78.0,91.0,26049.7,29860.03076923077,0.8723936087448001
1,25.6,44.0,55.0,11363.55909090909,18311.87818181818,0.6205567216033546
0,28.6,72.0,74.0,41235.67638888889,36497.15945945946,1.1298324855854307
0,29.2,69.0,75.0,70085.65652173913,59042.26533333334,1.1870421320397926
0,29.2,70.0,75.0,65183.11142857143,55065.289333333334,1.183742285162449
0,39.6,90.0,107.0,56781.97,68374.66261682243,0.8304533847312873
0,28.8,63.0,70.0,46027.74285714285,34657.72857142857,1.3280657664070805
0,21.8,62.0,60.0,19257.288709677418,17038.43666666667,1.1302262693708058
0,45.4,117.0,118.0,34379.986324786325,26335.063559322032,1.3054833244409074
0,34.0,84.0,87.0,39334.10476190476,51011.2816091954,0.7710863856205156
0,40.6,107.0,109.0,51598.56635514018,57878.86880733945,0.8914923083050497
0,35.6,85.0,91.0,31614.955294117648,35488.30659340659,0.8908555614200939
0,28.0,75.0,70.0,43389.272,38949.14571428572,1.1139980403751382
0,29.4,86.0,73.0,74233.89418604651,63525.25342465754,1.16857297191407
0,35.2,93.0,90.0,34648.2688172043,17746.29,1.952423228584921
0,28.8,73.0,74.0,35713.35068493151,25969.09054054054,1.375225313692797
0,5.4,15.0,12.0,30757.12,20816.666666666668,1.4775237790232185
0,45.2,150.0,113.0,78841.084,60085.20973451328,1.312154594256384
0,24.2,62.0,64.0,15365.545161290323,15874.2890625,0.9679517048475899
0,27.4,74.0,72.0,25018.267567567567,18998.883333333335,1.3168283171502657
0,17.2,85.0,55.0,76190.86823529411,51491.46,1.479679702911786
0,44.8,103.0,128.0,69741.07378640777,77912.9375,0.8951154458321863
0,23.4,55.0,60.0,16061.876363636362,16822.42,0.9547898794368684
0,26.6,100.0,61.0,88159.087,45847.25737704918,1.9228868212328842
0,25.4,53.0,61.0,30951.79245283019,18473.060655737703,1.6755097073324778
0,40.8,107.0,105.0,25100.386915887848,25294.24380952381,0.9923359284785983
0,33.0,80.0,88.0,32890.2875,37599.21704545455,0.8747599041819989
0,28.4,70.0,71.0,42031.30285714286,38468.7323943662,1.092609510140719
1,27.8,63.0,101.0,38295.7746031746,72514.64257425744,0.5281109199974121
1,13.4,68.0,46.0,38068.575000000004,67218.21086956523,0.5663431755699485
0,24.4,62.0,62.0,28450.617741935486,36142.2,0.7871855543363572
0,27.6,72.0,72.0,59166.473611111105,54496.53055555556,1.085692483685633
0,10.6,45.0,26.0,22395.366666666665,23043.98076923077,0.9718532093452291
0,21.4,58.0,55.0,22055.343103448275,20000.843636363636,1.1027206404108547
0,24.8,56.0,60.0,14170.757142857143,13580.461666666666,1.0434665249738424
0,37.0,95.0,96.0,64574.52947368421,58100.08229166666,1.111436110357217
0,5.4,12.0,12.0,12225.0,14816.666666666666,0.8250843644544432
0,23.4,61.0,60.0,17434.334426229507,16418.553333333333,1.0618678803347377
0,25.2,57.0,63.0,13981.79298245614,14559.639682539684,0.9603117444742459
0,24.4,63.0,64.0,31162.461904761905,24941.153125,1.249439500594939
0,25.2,73.0,78.0,32172.364383561646,29144.67692307692,1.1038847494681743
0,24.6,65.0,67.0,21596.96,25701.159701492536,0.8403107194709897
1,27.6,65.0,70.0,18333.20153846154,30199.44714285714,0.6070707669493798
0,24.2,56.0,62.0,20916.04642857143,17274.766129032258,1.210786083721248
0,25.4,103.0,98.0,51797.51650485437,64463.84387755102,0.8035126884962628
0,31.6,86.0,85.0,48448.462790697675,45263.76823529411,1.0703585821412085
0,24.8,65.0,67.0,38152.97538461538,39298.19253731343,0.9708582741659004
1,23.6,49.0,80.0,23350.65102040816,47326.62375,0.49339355251193384
0,21.6,62.0,60.0,10709.324193548387,13054.93,0.8203279675607902
0,28.2,73.0,73.0,32785.76849315069,37634.14794520548,0.8711707394275559
0,26.8,71.0,67.0,26217.805633802815,23873.758208955223,1.0981851036745578
0,7.6,21.0,22.0,40639.00476190476,32096.745454545457,1.2661409805382486
0,27.4,63.0,73.0,15099.244444444445,18665.64794520548,0.808932242200726
0,26.0,94.0,61.0,73384.34361702128,14317.262295081968,5.125584913131687
0,21.8,58.0,56.0,22765.841379310346,19245.173214285714,1.1829377229201157
0,28.4,73.0,77.0,40972.20684931507,49821.28051948052,0.82238365658415
0,27.0,72.0,73.0,19351.995833333334,17120.908219178084,1.1303136250480033
1,31.8,83.0,85.0,27652.439759036144,46666.37882352941,0.5925559354756202
0,22.2,55.0,58.0,41096.78363636364,44893.84137931034,0.9154214113498294
0,48.4,134.0,110.0,66219.26567164178,43736.17909090909,1.5140615172166692
0,33.0,84.0,86.0,64705.225000000006,53585.895348837206,1.2075047842119164
0,33.0,84.0,86.0,63938.526190476194,52851.745348837205,1.2097713286186282
0,31.4,82.0,87.0,56861.031707317066,52048.24827586207,1.0924677312086788
0,33.6,78.0,84.0,77640.60897435897,75978.95357142857,1.021869943251696
0,26.6,67.0,66.0,34676.56567164179,37176.59090909091,0.9327527033459707
0,25.4,58.0,67.0,20013.389655172414,16715.35970149254,1.1973053534340268
0,26.4,74.0,75.0,47509.49594594595,39823.736000000004,1.1929944479831311
0,40.6,107.0,113.0,71171.69719626168,57374.54424778761,1.2404751641928047
0,25.2,63.0,66.0,30266.399999999998,23716.804545454546,1.2761584277507871
0,29.0,76.0,81.0,38237.44078947369,25536.081481481484,1.4973887366862886
0,20.8,78.0,38.0,50107.665384615386,8691.792105263157,5.764940621885514
0,30.4,78.0,81.0,43586.843589743585,39983.886419753086,1.0901102292099984
0,23.2,61.0,64.0,53456.94098360655,32814.6421875,1.629057561504351
0,23.2,62.0,62.0,65710.85322580645,64128.08064516129,1.024681427616758
0,27.6,74.0,74.0,48921.07297297297,44467.60945945946,1.1001507292082717
0,23.4,60.0,62.0,50773.96666666667,51810.14677419355,0.9800004406078425
0,25.0,67.0,70.0,30273.617910447763,27025.23857142857,1.120197989388091
0,39.0,82.0,91.0,41475.862195121954,50837.64835164835,0.8158493466934166
0,26.4,69.0,69.0,62180.14057971015,49596.79420289855,1.2537128977597547
1,27.6,71.0,74.0,33229.605633802814,45670.53243243243,0.7275940056745468
0,23.2,60.0,57.0,16853.256666666668,13998.066666666668,1.2039703101856922
0,27.4,64.0,73.0,17277.815625,19207.597260273975,0.8995302947513775
0,27.4,74.0,75.0,46898.89594594595,39924.088,1.174701747625292
0,28.4,72.0,76.0,41544.30972222222,43351.5802631579,0.9583113111456383
0,24.2,64.0,64.0,57044.571875,39548.9140625,1.442380232864327
0,27.4,70.0,75.0,41040.107142857145,28694.349333333335,1.4302504882096116
0,22.0,62.0,62.0,17132.127419354838,17534.58709677419,0.9770476672648087
0,36.8,83.0,92.0,12662.05421686747,10388.55108695652,1.2188469894291105
0,39.6,124.0,130.0,57794.962096774194,62002.670000000006,0.9321366659979996
0,29.0,70.0,72.0,55903.84857142857,38317.925,1.4589477006238873
0,25.4,68.0,66.0,29852.03382352941,27875.82424242424,1.070893314720272
0,26.4,71.0,77.0,17189.701408450706,14655.73896103896,1.1728989888635484
0,21.0,57.0,61.0,34471.436842105264,31738.84098360656,1.0860962711243967
0,21.6,80.0,45.0,61473.77,25242.308888888885,2.4353465552851787
0,28.6,77.0,78.0,15994.106493506493,16373.31282051282,0.9768399754427676
0,21.4,60.0,59.0,19681.275,18381.411864406782,1.0707161748608787
0,5.2,10.0,12.0,15120.0,17766.666666666668,0.851031894934334
0,25.2,64.0,66.0,25142.1484375,23507.012121212123,1.0695595130447213
0,27.2,65.0,73.0,18568.227692307693,22803.14931506849,0.8142834761879874
0,27.4,69.0,78.0,71829.64347826087,67864.36025641025,1.058429538079615
1,30.6,70.0,84.0,14256.66142857143,20819.52142857143,0.6847737339921015
0,30.0,81.0,80.0,50836.64691358025,56234.19,0.904016700757675
0,34.2,88.0,93.0,17166.876136363637,18069.46559139785,0.9500489125996122
0,29.4,104.0,80.0,68102.69519230768,47771.68875,1.4255869318060832
0,26.0,66.0,66.0,22413.816666666666,29360.093939393937,0.7634109316180663
0,24.8,72.0,62.0,26705.504166666666,23000.711290322582,1.1610729698564954
0,21.4,88.0,57.0,58867.27272727273,35092.06140350877,1.677509680904261
0,25.8,85.0,55.0,72764.00235294118,33992.64,2.1405810891105013
0,26.6,73.0,70.0,26221.331506849314,28159.98,0.9311558995016799
0,24.0,54.0,58.0,18102.48148148148,16397.439655172413,1.103982198572765
0,22.8,61.0,63.0,18788.19180327869,18360.238095238095,1.0233087232213829
0,30.2,71.0,73.0,33291.47042253521,30227.080821917807,1.1013789462062575
0,27.0,68.0,71.0,25904.180882352943,29248.33661971831,0.8856633872604283
0,26.6,73.0,76.0,15261.29589041096,17244.22236842105,0.885009225951448
0,31.4,84.0,85.0,49108.646428571425,36204.09764705882,1.3564389011242475
0,23.4,60.0,62.0,72515.48833333333,59569.208064516126,1.2173317505714665
0,31.0,83.0,85.0,26772.053012048193,18581.96823529412,1.440754427789734
0,23.2,60.0,68.0,15112.885,17698.935294117648,0.8538866744726087
0,21.6,56.0,53.0,27239.62678571429,16979.462264150945,1.6042691082877119
0,26.2,73.0,72.0,45916.72602739726,40218.85972222222,1.1416715029846254
0,22.2,59.0,59.0,33723.31525423729,32730.01016949153,1.0303484502327362
0,23.6,51.0,64.0,23734.194117647057,26106.8078125,0.9091189657543298
0,27.6,64.0,69.0,18169.903125,13705.891304347826,1.3257002205493988
0,28.8,79.0,78.0,15569.740506329113,14709.257692307694,1.0584994043901628
0,32.6,92.0,90.0,54477.51847826087,46952.92555555555,1.160258233830437
0,21.4,53.0,62.0,18635.088679245284,14920.675806451613,1.2489440103770355
0,20.2,42.0,53.0,19256.47857142857,25605.66603773585,0.7520397455410733
0,20.8,58.0,59.0,18883.375862068966,16911.601694915254,1.1165929876261547
0,25.0,71.0,69.0,36065.05492957746,28917.372463768115,1.2471760694981884
1,37.6,66.0,91.0,24339.389393939393,52579.43076923077,0.46290705391551495
0,22.0,62.0,61.0,33295.24193548387,23405.896721311474,1.4225151179603377
0,29.0,82.0,81.0,37464.42926829268,37627.945679012344,0.9956543891044558
0,35.4,112.0,105.0,52957.16785714286,54010.277142857136,0.9805016870598755
0,21.6,56.0,60.0,25884.085714285717,18248.914999999997,1.4183903927595543
0,34.4,111.0,102.0,74777.2171171171,70200.39705882352,1.0651964981687851
0,22.4,57.0,63.0,17921.045614035087,15124.804761904761,1.1848778146990229
0,22.0,62.0,59.0,55335.651612903224,52936.79830508475,1.0453154211177154
0,21.4,59.0,61.0,16636.872881355932,15051.960655737705,1.1052960648694008
0,21.0,63.0,60.0,16924.236507936508,16967.32,0.9974607956905692
0,23.6,65.0,68.0,17998.613846153843,18311.86911764706,0.9828933207483809
1,27.0,64.0,82.0,28048.2140625,44368.19512195122,0.632169372348958
0,25.2,66.0,72.0,23989.754545454547,17444.179166666665,1.3752297724214815
1,30.2,74.0,83.0,17097.02972972973,25255.724096385544,0.6769566243470548
0,23.2,65.0,65.0,24756.10615384615,32027.170769230772,0.7729719971902702
0,26.6,71.0,72.0,15831.318309859156,21378.67361111111,0.7405192014172088
0,23.8,62.0,66.0,42648.92741935484,40360.58939393939,1.0566973391562777
0,30.0,80.0,81.0,13830.48125,16921.644444444442,0.8173248938900082
1,30.8,52.0,90.0,53128.76730769231,73507.14555555556,0.7227701049490272
0,23.8,55.0,64.0,29216.329090909094,16824.0203125,1.7365842734510841
1,33.0,86.0,91.0,22715.416279069766,31409.10879120879,0.7232111050991573
0,25.8,82.0,61.0,51491.745121951215,26726.227868852457,1.9266372110057937
0,21.6,54.0,59.0,23285.59259259259,21711.638983050845,1.0724935418634425
0,22.2,88.0,62.0,44660.66136363637,9674.90322580645,4.616135202728468
0,4.6,0.0,10.0,,19000.0,
0,21.6,55.0,57.0,44381.318181818184,48223.685964912285,0.9203219806571853
1,32.6,97.0,90.0,16703.664948453606,37618.54555555556,0.44402739929924767
0,25.4,69.0,71.0,43825.16086956522,45181.15352112676,0.9699876487011895
0,22.4,59.0,61.0,81151.10847457628,54412.43114754098,1.4914075104369544
0,30.6,80.0,85.0,42300.98375,35430.91411764706,1.1939004342236592
1,19.4,39.0,63.0,3243.628205128205,37272.50158730159,0.08702469828945639
0,25.4,72.0,72.0,76413.89166666666,60045.365277777775,1.2726026615570731
0,43.8,118.0,114.0,78698.6093220339,57553.09736842105,1.367408756791172
0,22.6,61.0,63.0,33350.86557377049,44323.64444444444,0.7524396062596498
0,29.6,86.0,87.0,19341.754651162788,18210.27011494253,1.0621344180552166
0,45.6,132.0,117.0,66670.24696969696,53402.738461538465,1.2484424748688492
0,31.0,109.0,82.0,71781.73119266055,31273.963414634145,2.295255329200502
0,21.2,52.0,56.0,64603.73269230769,53811.323214285716,1.2005601950177807
0,29.6,82.0,87.0,57561.071951219514,69387.42988505747,0.8295605132885207
0,24.6,65.0,67.0,19250.375384615385,18169.168656716418,1.0595077710118173
0,27.0,73.0,82.0,15522.076712328768,19722.70975609756,0.7870154205118743
1,22.8,59.0,64.0,8644.545762711865,20218.0859375,0.427564992523757
0,25.2,68.0,68.0,20124.347058823532,17893.179411764704,1.1246937503790881
0,37.0,89.0,101.0,63575.637078651685,73399.75841584158,0.8661559445259754
0,26.4,72.0,74.0,53585.70694444444,44298.39189189189,1.2096535484903785
0,25.2,71.0,70.0,44899.04788732394,22232.637142857144,2.0195106679798
0,22.8,53.0,64.0,26820.367924528302,20625.69375,1.3003377364956903
0,24.2,61.0,68.0,13839.024590163934,14927.42205882353,0.9270873788943182
0,30.2,85.0,86.0,44559.29529411765,32062.42093023256,1.3897670232412622
0,34.4,91.0,97.0,30374.5,20386.413402061855,1.4899383918569984
0,33.4,90.0,94.0,26633.36111111111,21190.89574468085,1.2568303592261492
0,21.4,57.0,56.0,16865.808771929824,15567.107142857143,1.0834260095440136
0,24.4,67.0,66.0,20097.40746268657,22261.895454545454,0.9027716217480961
1,21.6,57.0,60.0,26142.042105263157,37149.545000000006,0.7036975043775947
0,24.0,50.0,64.0,15941.402,12433.6125,1.2821215073254053
0,36.4,92.0,98.0,40420.34673913044,27693.494897959183,1.4595610589441759
0,8.4,32.0,24.0,69606.35,38703.629166666666,1.7984450424599503
0,29.6,83.0,88.0,36989.32409638554,39768.42272727272,0.930117956904001
0,33.2,92.0,98.0,30231.31413043478,36586.25306122449,0.826302548114037
0,34.4,104.0,100.0,53963.52788461539,40334.512,1.3378996102547462
0,29.8,76.0,85.0,27422.117105263158,27576.35176470588,0.9944069955025696
0,29.2,62.0,80.0,40772.1129032258,49245.32,0.8279388356746551
0,29.0,85.0,84.0,41221.90470588235,26467.154761904763,1.5574739739390004
0,25.4,66.0,56.0,54587.284848484844,50274.10178571429,1.085793339106382
0,22.8,62.0,65.0,20793.037096774195,18474.98153846154,1.1254699796850616
0,20.8,59.0,60.0,20405.1593220339,17488.469999999998,1.1667778440328915
0,12.4,118.0,48.0,74787.31949152541,49231.649999999994,1.5190902496976117
0,21.4,60.0,60.0,22417.825,20703.061666666665,1.0828265577788536
0,26.6,69.0,77.0,61012.926086956526,51080.92207792208,1.1944366625544374
0,24.6,66.0,70.0,22265.571212121213,20884.662857142856,1.0661206917451418
0,19.6,54.0,60.0,20857.016666666666,17876.305,1.1667409269794102
0,23.0,59.0,62.0,17518.525423728814,16259.654838709677,1.0774229586978759
0,29.6,81.0,85.0,41330.13333333334,23014.344705882355,1.795842282781554
0,27.8,67.0,99.0,51900.702985074626,63881.17272727272,0.8124569535793246
1,10.0,35.0,27.0,24607.731428571427,44629.648148148146,0.5513763260442037
0,25.4,72.0,75.0,32373.019444444442,33670.28133333333,0.9614716052994601
1,27.2,60.0,71.0,21684.555,32330.342253521125,0.6707183867698869
0,25.6,65.0,71.0,25108.804615384615,29225.721126760563,0.8591337919937144
0,32.6,70.0,74.0,36261.794285714284,30319.16081081081,1.1960025711788345
0,25.2,72.0,75.0,36342.802777777775,29736.96,1.2221425047408268
0,30.4,69.0,75.0,69683.94057971015,71306.05200000001,0.9772514201138234
0,28.8,84.0,84.0,28263.085714285717,31126.2880952381,0.9080133688863976
0,34.8,104.0,101.0,34436.5375,38119.37326732674,0.9033867702519808
0,20.0,59.0,61.0,20766.976271186442,15708.92786885246,1.3219855896316797
0,30.2,92.0,86.0,47340.94130434782,45976.82790697674,1.0296695848641635
0,30.6,91.0,89.0,49399.61428571429,43590.066292134834,1.1332768790633314
0,26.8,71.0,79.0,69974.94507042253,58206.441772151906,1.2021855818697564
0,21.8,85.0,82.0,68542.23529411765,59651.53780487805,1.1490438941963463
0,20.0,62.0,60.0,19758.50806451613,14931.248333333333,1.3232991390549815
1,13.6,76.0,56.0,11644.005263157895,36681.06607142857,0.3174391180584466
0,25.4,74.0,70.0,30019.663513513515,19869.941428571427,1.5108078512172955
0,25.4,72.0,74.0,60644.95138888889,53440.37972972973,1.1348151284776733
0,30.0,91.0,89.0,68806.31208791208,45742.113483146066,1.504222407940642
0,21.6,59.0,61.0,68958.50508474576,58612.32950819672,1.1765187574587386
0,29.4,81.0,87.0,65815.06790123456,42567.31379310344,1.5461409714769836
0,28.8,86.0,72.0,54987.06860465117,40627.024999999994,1.3534603777818135
0,25.6,71.0,74.0,28761.701408450706,28258.09864864865,1.0178215373250576
0,28.0,126.0,123.0,65367.031746031746,79383.71707317073,0.8234312294268191
0,28.8,89.0,86.0,50260.27078651685,34310.78953488372,1.4648532274495554
0,21.8,69.0,64.0,24717.375362318842,23301.16875,1.0607783509708646
0,25.4,88.0,73.0,66041.49431818182,63027.691780821915,1.0478171174004018
0,28.0,82.0,80.0,45203.736585365856,37698.9925,1.199070149828695
0,24.0,63.0,63.0,44304.1380952381,31646.09841269841,1.3999873702427874
0,25.4,64.0,77.0,19936.2703125,19490.680519480517,1.02286168472025
1,29.2,81.0,85.0,25706.82962962963,38953.19882352941,0.6599414273033103
0,29.0,80.0,84.0,28791.83375,37817.60476190476,0.7613341440122937
0,27.8,79.0,81.0,21329.57341772152,21107.582716049383,1.010517106797992
0,20.0,57.0,74.0,49162.41052631579,41156.12432432433,1.194534503270988
0,29.0,81.0,86.0,28343.143209876544,26027.56395348837,1.0889664226942692
0,29.4,83.0,84.0,40127.48915662651,49541.526190476194,0.8099768465417315
0,28.2,82.0,83.0,37304.681707317075,48763.23855421687,0.7650164922052968
1,23.8,63.0,67.0,19782.66984126984,33897.338805970154,0.5836053961199344
0,29.4,84.0,86.0,40447.98095238095,33752.92558139535,1.1983548168244096
0,24.6,72.0,73.0,74519.33055555556,54640.86301369863,1.3638022250284247
0,21.6,55.0,69.0,15944.932727272728,16115.06231884058,0.9894428213678733
0,27.2,71.0,79.0,27034.767605633802,15261.56835443038,1.7714278754179091
0,21.4,56.0,60.0,35009.34642857143,43530.971666666665,0.8042399488954993
0,23.2,65.0,62.0,21249.953846153847,27195.464516129032,0.7813785947120324
0,31.0,84.0,87.0,38567.780952380956,37446.03908045977,1.0299562223259693
0,18.2,55.0,56.0,23816.15818181818,20549.41964285714,1.1589698685284544
0,29.0,78.0,79.0,35511.10769230769,43125.84556962025,0.8234298301462936
0,27.0,74.0,73.0,38802.92162162162,36894.75479452055,1.0517191898341187
0,4.8,12.0,12.0,23091.666666666668,19483.333333333332,1.1852010265183919
0,3.4,4.0,6.0,16575.0,10666.666666666666,1.55390625
0,21.4,61.0,61.0,31317.437704918033,35992.413114754105,0.8701121985088659
0,24.8,70.0,72.0,52074.810000000005,44699.80138888889,1.1649897400426557
0,21.2,55.0,69.0,16713.656363636364,14839.89420289855,1.1262651967135877
1,28.0,46.0,83.0,37733.867391304346,75506.60481927711,0.4997426050557997
0,22.8,86.0,63.0,43811.52093023255,19613.22380952381,2.233774587783907
0,8.0,17.0,15.0,19179.782352941176,21052.95333333333,0.9110257382546729
0,26.4,66.0,73.0,40612.25151515152,41680.49589041096,0.9743706414129971
0,25.4,66.0,74.0,34506.85303030303,26904.766216216216,1.2825553938285044
0,20.0,54.0,55.0,55561.28518518518,36431.93090909091,1.5250711065473859
0,31.2,91.0,87.0,66269.62307692308,59058.23103448276,1.1221064687533522
0,24.4,63.0,64.0,23913.346031746034,19888.5484375,1.2023675889114787
0,29.4,85.0,88.0,38851.70705882353,34032.50227272727,1.141605949144628
0,27.6,72.0,79.0,32108.347222222223,35761.09493670886,0.8978569386381656
0,29.4,85.0,85.0,37460.7294117647,33365.07529411765,1.122752731158054
0,23.0,120.0,60.0,75814.22833333333,22175.561666666665,3.4188188544190954
0,23.4,65.0,69.0,15567.121538461539,18651.808695652173,0.8346172637986744
0,9.8,39.0,26.0,65793.69487179487,49563.188461538455,1.3274709903470285
1,23.2,68.0,64.0,13076.741176470588,31198.9421875,0.4191405304026572
0,25.6,76.0,74.0,82370.06447368422,64600.88513513513,1.2750609268182425
0,21.4,60.0,62.0,26675.831666666665,23259.590322580647,1.1468745277413375
0,19.2,58.0,55.0,43774.798275862064,27097.036363636365,1.6154828774783243
0,24.8,72.0,72.0,39568.365277777775,43780.04027777778,0.9037991976874037
0,23.4,66.0,68.0,61734.82272727272,58446.32647058824,1.0562652343657448
0,25.6,72.0,74.0,28934.029166666667,36929.86891891892,0.7834858344662026
0,22.6,95.0,98.0,52630.61894736842,65366.075510204086,0.8051671839951968
0,25.8,103.0,80.0,56758.67281553398,39433.58625,1.4393484897796731
0,23.0,56.0,63.0,22537.898214285717,17470.565079365082,1.2900497557978698
0,18.4,62.0,61.0,18781.93870967742,19618.91639344262,0.9573382307676813
0,21.4,62.0,64.0,53463.651612903224,57560.340625,0.9288279227048655
0,27.2,68.0,80.0,20028.28676470588,23425.535,0.854976706602683
0,26.2,93.0,82.0,53118.56559139785,55476.66951219513,0.9574937727601166
0,26.8,80.0,82.0,55058.833750000005,37306.714634146345,1.4758424666964745
0,23.2,66.0,71.0,21870.236363636366,20551.935211267606,1.0641448670802545
0,20.8,61.0,62.0,21742.768852459016,21426.00322580645,1.0147841677850136
0,28.6,79.0,83.0,32519.469620253167,36803.11686746988,0.88360640044042
0,21.4,58.0,63.0,14029.541379310345,17025.760317460317,0.824018494194513
0,23.0,63.0,71.0,18111.873015873014,22601.38732394366,0.8013611180710795
0,21.2,67.0,61.0,32941.37313432836,31053.780327868855,1.0607846383445143
0,27.8,100.0,78.0,51563.23,24849.71153846154,2.075003161312041
0,32.4,92.0,99.0,30902.125,26621.968686868688,1.1607753492416397
0,22.8,74.0,75.0,20061.24459459459,18517.501333333334,1.0833667152750446
0,20.4,65.0,63.0,85440.12,74061.92539682539,1.1536308236953063
0,24.2,68.0,72.0,30954.397058823528,31657.06527777778,0.9778037473534383
0,24.2,73.0,73.0,46213.51506849315,27893.21780821918,1.656801140199594
0,24.4,66.0,72.0,35061.801515151514,40895.59583333333,0.8573490812566474
0,23.8,74.0,67.0,31981.26621621622,24072.544776119405,1.3285369915665284
1,27.6,71.0,92.0,49645.564788732394,70289.35652173913,0.7063027355127086
0,26.8,82.0,83.0,60940.30731707317,43413.73373493976,1.4037103486454536
0,19.4,63.0,63.0,30304.949206349207,24630.439682539683,1.2303860425127586
0,19.6,55.0,70.0,34358.20909090909,38794.15285714286,0.8856543205732869
0,20.2,59.0,55.0,26269.61355932203,20545.418181818182,1.2786117725542097
0,21.2,66.0,67.0,16077.015151515152,21208.59253731343,0.7580425303201985
0,30.4,101.0,92.0,59372.62574257426,37265.47173913044,1.593234245314284
0,31.2,94.0,94.0,18202.260638297874,18885.25744680851,0.9638343924919033
0,19.8,61.0,60.0,35739.69672131148,37730.310000000005,0.9472410038855094
1,33.0,57.0,110.0,26967.187719298247,62956.78545454546,0.4283444195029374
0,32.4,101.0,86.0,77510.12772277227,65833.18953488371,1.1773716004098689
0,26.2,75.0,78.0,33210.91733333333,39549.606410256405,0.8397281375907888
0,28.4,78.0,83.0,57057.93717948718,58174.614457831325,0.9808047326355108
0,26.0,83.0,78.0,34238.44096385542,28410.03846153846,1.2051529254424438
0,23.8,73.0,72.0,50135.11643835616,44713.67222222222,1.1212480198269097
0,21.0,62.0,62.0,54848.72096774194,34497.35161290322,1.5899400505639567
0,26.4,88.0,82.0,58017.92386363636,38050.30975609756,1.5247687662868235
1,23.4,66.0,71.0,23116.6803030303,35721.714084507046,0.6471324485813601
0,21.6,57.0,63.0,15693.578947368422,13937.803174603174,1.1259722031348915
0,28.0,87.0,87.0,35399.4540229885,35084.668965517245,1.0089721541275092
0,22.8,68.0,71.0,35708.041176470586,47627.718309859156,0.7497323500605079
0,23.2,73.0,73.0,21901.593150684934,21058.060273972602,1.0400574823007285
0,22.2,66.0,67.0,43499.448484848486,22486.111940298506,1.9345028878421133
0,21.8,73.0,73.0,19512.05890410959,16357.454794520547,1.192854215354199
0,35.6,95.0,103.0,70816.35157894737,74023.99902912622,0.9566674660616926
0,23.0,66.0,68.0,44973.32878787879,28015.514705882353,1.6053008220632778
0,39.2,127.0,136.0,51722.729133858265,55426.60514705882,0.9331751240514665
0,23.4,72.0,72.0,68655.51666666666,54136.59861111111,1.2681904373019781
0,27.2,86.0,86.0,36256.826744186044,34118.691860465115,1.0626675516302102
0,4.4,12.0,11.0,57133.333333333336,49218.181818181816,1.1608176332963922
0,17.8,54.0,56.0,24510.144444444446,22880.696428571428,1.0712149658975547
0,4.6,12.0,12.0,16108.333333333334,20350.0,0.7915642915642916
0,26.8,74.0,82.0,32384.067567567567,32700.08414634146,0.9903359093096018
0,27.4,87.0,84.0,45678.333333333336,51512.961904761905,0.8867347487761287
0,16.0,50.0,56.0,37105.402,45207.16607142857,0.8207858449116772
0,39.2,116.0,122.0,53614.80344827587,49182.54590163934,1.0901185057703324
0,22.6,69.0,67.0,32280.58115942029,22000.677611940297,1.4672539513919718
0,18.6,57.0,61.0,16571.526315789473,16589.432786885245,0.9989206098046988
